ID,Qm3_s,date,year_key,month_key,day_key,decimaldate,gapmin
10000001,124.207542,1984-06-02T12:00:00Z,1984,6,2,1984.4193989071,1440
10000001,134.056259,1985-10-01T12:00:00Z,1985,10,1,1985.74931506849,1440
10000001,101.104416,1986-10-01T12:00:00Z,1986,10,1,1986.74931506849,1440
10000001,82.074837,1987-07-06T12:00:00Z,1987,7,6,1987.51095890411,1440
10000001,98.728531,1988-05-29T12:00:00Z,1988,5,29,1988.40846994536,1440
10000001,85.244041,1989-06-20T12:00:00Z,1989,6,20,1989.46712328767,1440
10000001,82.074837,1990-07-10T12:00:00Z,1990,7,10,1990.52191780822,1440
10000001,89.593956,1991-06-20T12:00:00Z,1991,6,20,1991.46712328767,1440
10000001,87.400955,1992-06-09T12:00:00Z,1992,6,9,1992.43852459016,1440
10000001,103.040222,1993-05-22T21:25:00Z,1993,5,22,1993.38874619483,62
10000001,82.074837,1994-06-30T12:00:00Z,1994,6,30,1994.49452054795,1440
10000001,83.122429,1995-06-02T12:00:00Z,1995,6,2,1995.41780821918,1440
10000001,62.91481,1996-06-08T12:00:00Z,1996,6,8,1996.43579234973,1440
10000001,116.156502,1997-07-02T12:00:00Z,1997,7,2,1997.5,1440
10000001,66.480255,1998-06-29T12:00:00Z,1998,6,29,1998.49178082192,1440
10000001,78.29792,1999-04-09T21:43:00Z,1999,4,9,1999.27097222222,66
10000001,129.78891,2000-05-17T20:20:00Z,2000,5,17,2000.37663175471,94
10000001,87.121048,2001-11-02T21:08:00Z,2001,11,2,2001.83802891933,52
10000001,95.420425,2002-09-29T09:01:00Z,2002,9,29,2002.74349505327,60
10000001,238.695114,2003-08-15T00:24:00Z,2003,8,15,2003.61922374429,39
10000001,144.533005,2004-05-06T23:29:00Z,2004,5,6,2004.34693571645,30
10000001,126.129807,2005-07-05T20:00:00Z,2005,7,5,2005.50913242009,60
10000001,133.859619,2006-06-13T19:00:00Z,2006,6,13,2006.44874429224,60
10000001,157.742355,2007-09-07T12:00:00Z,2007,9,7,2007.68356164384,60
10000001,76.738159,2009-07-20T22:00:00Z,2009,7,20,2009.550456621,60
10000001,80.903122,2010-06-18T22:00:00Z,2010,6,18,2010.46278538813,60
10000001,121.890182,2011-06-09T20:00:00Z,2011,6,9,2011.43789954338,60
10000001,97.67157,2012-05-28T04:00:00Z,2012,5,28,2012.40482695811,60
10000001,107.582497,2015-07-06T18:00:00Z,2015,7,6,2015.51164383562,60
10000001,93.064194,2016-06-02T20:00:00Z,2016,6,2,2016.42030965392,60
10000001,110.731003,2017-05-27T21:00:00Z,2017,5,27,2017.40239726027,60
10000001,127.528389,2018-05-10T18:00:00Z,2018,5,10,2018.35547945206,60
10000001,110.476929,2019-05-22T20:00:00Z,2019,5,22,2019.38858447489,60
10000001,135.794785,2020-06-22T00:00:00Z,2020,6,22,2020.47267759563,60
10000001,104.49366,2021-10-14T22:00:00Z,2021,10,14,2021.78607305936,60
10000001,129.210602,2022-06-27T00:00:00Z,2022,6,27,2022.48493150685,60
10000001,90.815346,2023-06-19T21:00:00Z,2023,6,19,2023.4654109589,60
10100001,6.7401,1924-12-21T12:00:00Z,1924,12,21,1924.97131147541,1440
10100001,13.580997,1925-09-07T12:00:00Z,1925,9,7,1925.68356164384,1440
10100001,12.75448,1926-12-28T12:00:00Z,1926,12,28,1926.9904109589,1440
10100001,7.550549,1927-11-03T12:00:00Z,1927,11,3,1927.8397260274,1440
10100001,7.196653,1928-02-10T12:00:00Z,1928,2,10,1928.11065573771,1440
10100001,9.745646,1930-11-13T12:00:00Z,1930,11,13,1930.86712328767,1440
10100001,7.791986,1931-12-15T12:00:00Z,1931,12,15,1931.95479452055,1440
10100001,13.413278,1932-01-28T12:00:00Z,1932,1,28,1932.07513661202,1440
10100001,15.872774,1933-12-25T12:00:00Z,1933,12,25,1933.98219178082,1440
10100001,10.599046,1934-02-18T12:00:00Z,1934,2,18,1934.13287671233,1440
10100001,6.85261,1935-01-22T12:00:00Z,1935,1,22,1935.05890410959,1440
10100001,12.114911,1936-09-02T12:00:00Z,1936,9,2,1936.67076502732,1440
10100001,8.802302,1937-09-11T12:00:00Z,1937,9,11,1937.69452054795,1440
10100001,16.05772,1938-03-04T12:00:00Z,1938,3,4,1938.17123287671,1440
10100001,10.025489,1939-04-20T12:00:00Z,1939,4,20,1939.3,1440
10100001,12.273005,1940-11-27T12:00:00Z,1940,11,27,1940.90573770492,1440
10100001,8.933649,1941-12-21T12:00:00Z,1941,12,21,1941.97123287671,1440
10100001,9.470409,1942-11-27T12:00:00Z,1942,11,27,1942.90547945205,1440
10100001,27.195116,1943-02-28T12:00:00Z,1943,2,28,1943.1602739726,1440
10100001,7.914364,1944-04-28T12:00:00Z,1944,4,28,1944.3237704918,1440
10100001,9.334513,1945-03-11T12:00:00Z,1945,3,11,1945.1904109589,1440
10100001,12.432302,1946-04-04T12:00:00Z,1946,4,4,1946.25616438356,1440
10100001,12.917367,1947-10-06T12:00:00Z,1947,10,6,1947.76301369863,1440
10100001,8.037858,1948-03-25T12:00:00Z,1948,3,25,1948.23087431694,1440
10100001,4.897155,1977-05-07T12:00:00Z,1977,5,7,1977.34657534247,2880
10100001,16.892525,1978-09-15T12:00:00Z,1978,9,15,1978.70547945206,1440
10100001,9.470409,1979-09-19T12:00:00Z,1979,9,19,1979.71643835616,1440
10100001,7.431483,1980-12-15T12:00:00Z,1980,12,15,1980.95491803279,1440
10100001,12.432302,1981-02-03T12:00:00Z,1981,2,3,1981.09178082192,1440
10100001,6.628673,1982-04-28T12:00:00Z,1982,4,28,1982.32191780822,1440
10100001,19.81142,1983-10-27T12:00:00Z,1983,10,27,1983.82054794521,1440
10100001,7.550549,1984-10-22T12:00:00Z,1984,10,22,1984.80737704918,1440
10100001,9.334513,1985-09-23T12:00:00Z,1985,9,23,1985.72739726027,1440
10100001,11.196255,1986-12-05T12:00:00Z,1986,12,5,1986.92739726027,1440
10100001,8.966822,1987-12-23T12:00:00Z,1987,12,23,1987.97671232877,1440
10100001,9.535682,1988-11-25T12:00:00Z,1988,11,25,1988.90027322404,1440
10100001,14.642675,1990-04-01T05:56:00Z,1990,4,1,1990.24725266362,60
10100001,7.135462,1991-09-16T03:00:00Z,1991,9,16,1991.70719178082,360
10100001,16.13199,1992-01-16T05:00:00Z,1992,1,16,1992.04155282332,299
10100001,7.417137,1993-02-04T23:00:00Z,1993,2,4,1993.09577625571,180
10100001,11.732202,1994-10-15T20:00:00Z,1994,10,15,1994.78858447489,180
10100001,11.835245,1995-05-07T12:30:00Z,1995,5,7,1995.34663242009,450
10100001,4.812065,1996-04-25T00:00:00Z,1996,4,25,1996.31420765027,30
10100001,30.324715,1997-04-01T02:00:00Z,1997,4,1,1997.24680365297,30
10100001,16.544294,1998-02-19T21:30:00Z,1998,2,19,1998.13670091324,60
10100001,12.294384,1999-04-10T03:00:00Z,1999,4,10,1999.27157534247,120
10100001,7.320877,2000-03-21T12:00:00Z,2000,3,21,2000.21994535519,60
10100001,10.048412,2001-11-18T21:00:00Z,2001,11,18,2001.88184931507,60
10100001,10.002267,2002-10-01T01:00:00Z,2002,10,1,2002.74805936073,180
10100001,14.944055,2003-12-19T10:00:00Z,2003,12,19,2003.96552511416,60
10100001,10.682869,2004-09-28T13:00:00Z,2004,9,28,2004.74191712204,60
10100001,10.590984,2005-12-15T07:00:00Z,2005,12,15,2005.95422374429,60
10100001,10.985418,2006-02-07T08:00:00Z,2006,2,7,2006.10228310502,60
10100001,11.624393,2007-09-08T16:00:00Z,2007,9,8,2007.68675799087,60
10100001,11.609301,2008-02-19T14:00:00Z,2008,2,19,2008.13547358834,60
10100001,9.445745,2009-01-13T04:00:00Z,2009,1,13,2009.03333333333,60
10100001,5.64103,2010-05-01T09:00:00Z,2010,5,1,2010.32979452055,60
10100001,11.417019,2011-10-12T16:00:00Z,2011,10,12,2011.7799086758,60
10100001,12.283881,2012-03-21T22:00:00Z,2012,3,21,2012.22108378871,60
10100001,11.719406,2013-11-16T22:00:00Z,2013,11,16,2013.87648401826,60
10100001,8.281693,2014-10-30T08:00:00Z,2014,10,30,2014.82831050228,60
10100001,11.070704,2015-11-28T02:00:00Z,2015,11,28,2015.90707762557,60
10100001,15.688922,2016-12-05T12:00:00Z,2016,12,5,2016.92759562842,60
10100001,15.129438,2017-01-21T08:00:00Z,2017,1,21,2017.05570776256,60
10100001,10.227883,2018-10-01T06:00:00Z,2018,10,1,2018.74863013699,60
10100001,12.964973,2019-01-05T01:00:00Z,2019,1,5,2019.01107305936,60
10100001,10.363378,2020-04-16T05:00:00Z,2020,4,16,2020.2901867031,60
10100001,10.303042,2021-10-16T21:00:00Z,2021,10,16,2021.79143835616,60
10100001,23.136082,2022-01-13T23:00:00Z,2022,1,13,2022.03550228311,60
10100001,13.342187,2023-10-17T15:15:00Z,2023,10,17,2023.7935216895,15
10300001,158.192886,1972-06-07T12:00:00Z,1972,6,7,1972.43306010929,1440
10300001,146.631332,1973-06-08T12:00:00Z,1973,6,8,1973.43424657534,1440
10300001,115.551285,1974-06-18T12:00:00Z,1974,6,18,1974.46164383562,1440
10300001,108.582481,1975-06-09T12:00:00Z,1975,6,9,1975.43698630137,1440
10300001,162.690796,1976-06-27T12:00:00Z,1976,6,27,1976.48770491803,1440
10300001,75.477859,1977-06-14T12:00:00Z,1977,6,14,1977.45068493151,1440
10300001,87.505089,1978-05-24T12:00:00Z,1978,5,24,1978.39315068493,1440
10300001,133.040421,1979-06-02T12:00:00Z,1979,6,2,1979.41780821918,1440
10300001,125.330238,1980-06-07T12:00:00Z,1980,6,7,1980.43306010929,1440
10300001,146.631332,1981-05-25T12:00:00Z,1981,5,25,1981.39589041096,1440
10300001,130.433945,1982-06-05T12:00:00Z,1982,6,5,1982.42602739726,1440
10300001,161.181519,1983-06-20T12:00:00Z,1983,6,20,1983.46712328767,1440
10300001,168.828522,1984-06-02T12:00:00Z,1984,6,2,1984.4193989071,1440
10300001,137.019272,1985-05-28T12:00:00Z,1985,5,28,1985.40410958904,1440
10300001,130.702362,1986-06-08T14:18:00Z,1986,6,8,1986.43450913242,94
10300001,143.519547,1987-07-07T00:50:00Z,1987,7,7,1987.5124238965,63
10300001,155.426163,1988-05-29T23:00:00Z,1988,5,29,1988.40972222222,111
10300001,173.131088,1989-06-28T23:29:00Z,1989,6,28,1989.49035197869,153
10300001,134.408188,1990-06-23T22:02:00Z,1990,6,23,1990.47648782344,141
10300001,148.209625,1992-06-04T23:08:00Z,1992,6,4,1992.42613084396,37
10300001,136.429199,1993-05-24T20:58:00Z,1993,5,24,1993.39417427702,58
10300001,136.827713,1994-06-30T01:32:00Z,1994,6,30,1994.49332572298,14
10300001,138.813934,1995-06-26T00:53:00Z,1995,6,26,1995.48229261796,95
10300001,157.2789,1996-06-08T21:06:00Z,1996,6,8,1996.43682832423,95
10300001,188.778549,1997-07-02T22:12:00Z,1997,7,2,1997.50116438356,127
10300001,115.469246,1998-06-29T00:06:00Z,1998,6,29,1998.49042237443,109
10300001,115.534348,1999-06-13T22:45:00Z,1999,6,13,1999.44917237443,165
10300001,172.809006,2000-05-18T06:00:00Z,2000,5,18,2000.37773224044,60
10300001,73.888382,2001-06-21T02:00:00Z,2001,6,21,2001.46872146119,60
10300001,129.729874,2002-07-11T20:00:00Z,2002,7,11,2002.52557077626,60
10300001,381.350464,2003-05-21T18:00:00Z,2003,5,21,2003.38561643836,60
10300001,185.197083,2004-05-07T19:00:00Z,2004,5,7,2004.3491575592,60
10300001,177.986038,2005-07-05T23:00:00Z,2005,7,5,2005.50947488584,60
10300001,187.280151,2006-06-13T21:00:00Z,2006,6,13,2006.44897260274,60
10300001,143.818756,2007-05-31T23:00:00Z,2007,5,31,2007.41358447489,60
10300001,168.088654,2008-06-04T00:00:00Z,2008,6,4,2008.42349726776,60
10300001,115.061607,2009-07-20T23:00:00Z,2009,7,20,2009.55057077626,60
10300001,125.887894,2010-06-12T13:00:00Z,2010,6,12,2010.4453196347,60
10300001,176.112701,2011-06-09T22:00:00Z,2011,6,9,2011.43812785388,60
10300001,116.045113,2012-07-08T06:00:00Z,2012,7,8,2012.51707650273,60
10300001,132.146576,2013-05-19T20:00:00Z,2013,5,19,2013.3803652968,60
10300001,165.03804,2014-05-23T06:00:00Z,2014,5,23,2014.3897260274,60
10300001,172.753464,2015-07-03T03:00:00Z,2015,7,3,2015.50171232877,60
10300001,116.658783,2016-06-01T00:00:00Z,2016,6,1,2016.41530054645,60
10300001,178.032303,2017-05-28T00:00:00Z,2017,5,28,2017.40273972603,60
10300001,172.464722,2018-05-11T03:00:00Z,2018,5,11,2018.35650684932,60
10300001,168.066269,2019-05-23T15:00:00Z,2019,5,23,2019.39075342466,60
10300001,189.926605,2020-06-21T22:45:00Z,2020,6,21,2020.47253529144,15
10300001,129.442566,2021-06-11T21:45:00Z,2021,6,11,2021.44357876712,15
10300001,174.825775,2022-06-27T03:45:00Z,2022,6,27,2022.48535958904,15
10300001,160.09787,2023-08-08T17:45:00Z,2023,8,8,2023.60202625571,15
10300003,162.744614,1972-06-07T12:00:00Z,1972,6,7,1972.43306010929,1440
10300003,100.263596,1973-06-01T12:00:00Z,1973,6,1,1973.41506849315,1440
10300003,103.312424,1974-06-18T12:00:00Z,1974,6,18,1974.46164383562,1440
10300003,90.454338,1975-06-12T12:00:00Z,1975,6,12,1975.44520547945,1440
10300003,128.326782,1976-06-27T12:00:00Z,1976,6,27,1976.48770491803,1440
10300003,72.452972,1977-06-15T12:00:00Z,1977,6,15,1977.45342465753,1440
10300003,81.185593,1978-05-24T12:00:00Z,1978,5,24,1978.39315068493,1440
10300003,94.312943,1979-06-07T12:00:00Z,1979,6,7,1979.43150684932,1440
10300003,83.909721,1980-05-31T12:00:00Z,1980,5,31,1980.41393442623,1440
10300003,93.340172,1982-06-05T12:00:00Z,1982,6,5,1982.42602739726,1440
10300003,114.657639,1983-06-21T04:32:00Z,1983,6,21,1983.46901065449,183
10300003,161.307816,1984-06-03T03:55:00Z,1984,6,3,1984.42121091378,199
10300003,138.694092,1985-05-28T21:43:00Z,1985,5,28,1985.40521879756,113
10300003,154.9841,1988-05-30T04:57:00Z,1988,5,30,1988.41039959016,120
10300003,131.299957,1989-06-29T03:12:00Z,1989,6,29,1989.49077625571,81
10300003,97.767662,1990-06-24T00:16:00Z,1990,6,24,1990.47674277017,109
10300003,82.821136,1991-06-20T02:32:00Z,1991,6,20,1991.46604261796,29
10300003,119.126625,1992-06-04T01:50:00Z,1992,6,4,1992.42370598057,189
10300003,91.671959,1998-06-29T00:30:00Z,1998,6,29,1998.49046803653,30
10300003,82.484253,1999-06-13T23:30:00Z,1999,6,13,1999.44925799087,30
10300003,110.63459,2000-05-18T06:30:00Z,2000,5,18,2000.37778916211,180
10300003,105.091408,2002-05-25T20:00:00Z,2002,5,25,2002.39680365297,60
10300003,123.293503,2004-05-07T23:00:00Z,2004,5,7,2004.3496129326,60
10300003,141.247894,2005-07-06T02:00:00Z,2005,7,6,2005.5098173516,60
10300003,147.43158,2006-06-14T02:00:00Z,2006,6,14,2006.449543379,60
10300003,95.127449,2007-06-09T00:00:00Z,2007,6,9,2007.43561643836,60
10300003,121.150215,2008-06-04T01:00:00Z,2008,6,4,2008.42361111111,60
10300003,60.9268,2009-07-21T00:00:00Z,2009,7,21,2009.55068493151,60
10300003,158.97731,2011-06-10T19:00:00Z,2011,6,10,2011.44052511416,60
10300003,119.131859,2014-05-24T23:00:00Z,2014,5,24,2014.39440639269,60
10300003,132.170517,2015-07-07T01:00:00Z,2015,7,7,2015.51244292237,60
10300003,100.869987,2016-06-01T00:00:00Z,2016,6,1,2016.41530054645,60
10300003,107.085045,2017-05-29T22:00:00Z,2017,5,29,2017.40799086758,60
10300003,115.876045,2018-05-11T05:00:00Z,2018,5,11,2018.35673515982,60
10300003,137.466095,2019-05-23T19:00:00Z,2019,5,23,2019.39121004566,60
10300003,161.562332,2020-06-22T12:00:00Z,2020,6,22,2020.47404371585,60
10300003,80.740883,2021-06-04T00:00:00Z,2021,6,4,2021.42191780822,60
10300003,130.28125,2022-06-27T03:00:00Z,2022,6,27,2022.4852739726,60
10300003,122.970787,2023-08-09T02:00:00Z,2023,8,9,2023.60296803653,60
10300040,387.127869,1972-06-07T12:00:00Z,1972,6,7,1972.43306010929,1440
10300040,301.066833,1973-07-08T12:00:00Z,1973,7,8,1973.51643835616,1440
10300040,279.212341,1974-06-18T12:00:00Z,1974,6,18,1974.46164383562,1440
10300040,258.358093,1975-06-21T12:00:00Z,1975,6,21,1975.4698630137,1440
10300040,372.802429,1976-06-27T12:00:00Z,1976,6,27,1976.48770491803,1440
10300040,217.539185,1977-06-15T12:00:00Z,1977,6,15,1977.45342465753,1440
10300040,219.581009,1978-05-24T12:00:00Z,1978,5,24,1978.39315068493,1440
10300040,279.212341,1979-06-02T12:00:00Z,1979,6,2,1979.41780821918,1440
10300040,245.002472,1980-06-07T12:00:00Z,1980,6,7,1980.43306010929,1440
10300040,353.299713,1981-05-25T12:00:00Z,1981,5,25,1981.39589041096,1440
10300040,265.199402,1982-06-05T12:00:00Z,1982,6,5,1982.42602739726,1440
10300040,281.590912,1983-06-21T12:00:00Z,1983,6,21,1983.4698630137,1440
10300040,384.236298,1984-06-03T12:00:00Z,1984,6,3,1984.42213114754,1440
10300040,323.938751,1985-05-29T12:00:00Z,1985,5,29,1985.40684931507,1440
10300040,273.337372,1986-06-08T21:12:00Z,1986,6,8,1986.43529680365,61
10300040,256.249451,1987-07-07T06:41:00Z,1987,7,7,1987.51309170472,180
10300040,361.447998,1988-05-30T07:34:00Z,1988,5,30,1988.41069748027,166
10300040,359.254059,1989-06-29T05:51:00Z,1989,6,29,1989.49107876712,145
10300040,269.519775,1990-06-08T04:00:00Z,1990,6,8,1990.43333333333,120
10300040,271.264832,1991-06-20T05:00:00Z,1991,6,20,1991.46632420091,90
10300040,317.379303,1992-06-04T05:30:00Z,1992,6,4,1992.42412340619,90
10300040,295.788269,1993-05-24T04:30:00Z,1993,5,24,1993.39229452055,120
10300040,255.461243,1994-06-30T06:30:00Z,1994,6,30,1994.49389269406,30
10300040,321.275299,1995-06-03T03:00:00Z,1995,6,3,1995.41952054795,30
10300040,287.658051,1996-06-09T04:00:00Z,1996,6,9,1996.43761384335,30
10300040,466.895203,1997-07-03T05:00:00Z,1997,7,3,1997.50194063927,60
10300040,260.601868,1998-06-23T09:00:00Z,1998,6,23,1998.475,60
10300040,237.182709,1999-06-14T04:00:00Z,1999,6,14,1999.4497716895,60
10300040,376.171722,2000-05-18T09:00:00Z,2000,5,18,2000.37807377049,60
10300040,165.867508,2001-06-21T10:00:00Z,2001,6,21,2001.4696347032,60
10300040,258.355469,2002-05-25T05:30:00Z,2002,5,25,2002.39514840183,30
10300040,273.473907,2003-06-06T04:00:00Z,2003,6,6,2003.42785388128,30
10300040,400.037445,2004-05-08T00:30:00Z,2004,5,8,2004.34978369763,30
10300040,390.26944,2005-07-06T03:30:00Z,2005,7,6,2005.50998858448,30
10300040,384.206573,2006-06-14T04:30:00Z,2006,6,14,2006.44982876712,30
10300040,289.665131,2007-06-01T05:30:00Z,2007,6,1,2007.41432648402,60
10300040,338.938507,2008-06-04T05:00:00Z,2008,6,4,2008.42406648452,60
10300040,196.226151,2009-07-21T04:00:00Z,2009,7,21,2009.55114155251,60
10300040,238.917908,2010-06-12T19:00:00Z,2010,6,12,2010.44600456621,60
10300040,389.450775,2011-06-10T05:00:00Z,2011,6,10,2011.43892694064,60
10300040,285.662872,2013-05-20T03:00:00Z,2013,5,20,2013.38116438356,60
10300040,313.392059,2014-05-23T11:00:00Z,2014,5,23,2014.39029680365,60
10300040,324.718872,2015-07-03T08:45:00Z,2015,7,3,2015.50236872146,5
10300040,253.187073,2016-06-01T04:00:00Z,2016,6,1,2016.41575591985,60
10300040,342.173492,2017-05-28T06:00:00Z,2017,5,28,2017.40342465753,60
10300040,367.164612,2018-05-11T07:45:00Z,2018,5,11,2018.35704908676,5
10300040,361.579437,2019-05-23T23:00:00Z,2019,5,23,2019.39166666667,60
10300040,450.002258,2020-06-22T08:00:00Z,2020,6,22,2020.47358834244,60
10300040,231.86676,2021-06-12T04:00:00Z,2021,6,12,2021.44429223744,60
10300040,374.788086,2022-06-27T07:00:00Z,2022,6,27,2022.48573059361,30
10300040,296.615112,2023-08-09T04:00:00Z,2023,8,9,2023.60319634703,30
10400022,11.252975,1976-07-28T09:32:22Z,1976,7,28,1976.57212425369,38.0166666666667
10400022,8.823293,1989-06-28T22:09:00Z,1989,6,28,1989.49019977169,120
10400022,12.02752,1990-07-10T16:29:00Z,1990,7,10,1990.52242960426,240
10400022,13.695111,1992-10-08T15:38:00Z,1992,10,8,1992.7695393139,60
10400022,6.490132,1993-05-22T23:28:00Z,1993,5,22,1993.38898021309,60
10400022,6.420532,1994-06-30T01:11:00Z,1994,6,30,1994.49328576865,60
10400022,9.02794,1995-08-26T21:46:00Z,1995,8,26,1995.65179984779,60
10400022,10.122747,1997-07-03T00:02:00Z,1997,7,3,1997.50137366819,60
10400022,7.508175,1998-06-28T21:44:00Z,1998,6,28,1998.490152207,60
10400022,9.402822,1999-07-26T03:27:00Z,1999,7,26,1999.56477739726,60
10400022,11.560381,2000-08-08T02:43:00Z,2000,8,8,2000.60140217061,60
10400022,6.381259,2001-06-21T01:39:00Z,2001,6,21,2001.46868150685,60
10400022,8.404985,2002-09-24T16:59:00Z,2002,9,24,2002.73070585997,60
10400022,15.329926,2003-08-14T18:59:00Z,2003,8,14,2003.61860540335,60
10400022,12.038522,2004-09-24T12:45:00Z,2004,9,24,2004.73095969945,60
10400022,11.211273,2005-07-05T21:42:00Z,2005,7,5,2005.50932648402,120
10400022,9.131808,2007-07-18T09:00:00Z,2007,7,18,2007.54349315068,60
10400022,6.765204,2008-07-04T23:00:00Z,2008,7,4,2008.50808287796,60
10400022,8.007001,2009-09-13T01:00:00Z,2009,9,13,2009.69874429224,60
10400022,6.675529,2010-06-26T14:00:00Z,2010,6,26,2010.48378995434,60
10400022,9.114869,2011-06-09T22:00:00Z,2011,6,9,2011.43812785388,60
10400022,7.292729,2013-05-07T13:00:00Z,2013,5,7,2013.34668949772,60
10400022,7.749709,2014-05-23T09:00:00Z,2014,5,23,2014.39006849315,60
10400022,9.105371,2015-07-06T19:00:00Z,2015,7,6,2015.51175799087,60
10400022,6.911074,2016-08-27T11:00:00Z,2016,8,27,2016.65425774135,60
10400022,7.184866,2017-06-08T20:00:00Z,2017,6,8,2017.43515981735,60
10400022,11.097602,2018-08-11T04:00:00Z,2018,8,11,2018.60867579909,60
10400022,9.105369,2019-06-07T14:00:00Z,2019,6,7,2019.43173515982,60
10400022,8.030523,2023-06-20T00:00:00Z,2023,6,20,2023.46575342466,60
10400023,68.731598,1976-09-06T15:30:02Z,1976,9,6,1976.68209250405,24.0666666666667
10400023,33.392838,1977-07-01T16:47:42Z,1977,7,1,1977.4978076484,181.25
10400023,90.918152,1978-11-05T23:11:49Z,1978,11,5,1978.84648366946,73.3
10400023,92.718765,1980-08-22T20:50:12Z,1980,8,22,1980.64171637826,19.9166666666667
10400023,50.674828,1981-05-12T18:38:09Z,1981,5,12,1981.36103148782,42.15
10400023,30.185276,1982-05-30T18:09:17Z,1982,5,30,1982.41029163496,66.0333333333333
10400023,89.235916,1983-10-27T05:29:32Z,1983,10,27,1983.8198050482,50.9666666666667
10400023,48.612522,1985-10-30T10:35:00Z,1985,10,30,1985.82860540335,24
10400023,44.939228,1986-09-22T03:35:00Z,1986,9,22,1986.72369672755,33
10400023,25.345095,1987-07-28T07:23:00Z,1987,7,28,1987.57070585997,15
10400023,44.594086,1988-09-20T07:10:00Z,1988,9,20,1988.71939511233,38
10400023,33.131836,1989-08-01T16:30:00Z,1989,8,1,1989.58270547945,76
10400023,72.737793,1990-12-03T01:59:00Z,1990,12,3,1990.92077435312,66
10400023,72.687119,1991-06-19T23:13:00Z,1991,6,19,1991.46566400304,38
10400023,91.211052,1992-10-08T17:04:00Z,1992,10,8,1992.76970248937,23
10400023,43.630539,1993-05-01T19:16:00Z,1993,5,1,1993.33096651446,43
10400023,43.812771,1994-10-13T09:25:00Z,1994,10,13,1994.78189687976,14
10400023,37.907837,1995-11-06T05:08:00Z,1995,11,6,1995.84716133942,10
10400023,54.316616,1996-07-15T19:48:00Z,1996,7,15,1996.53777322404,15
10400023,96.189064,1997-09-14T02:00:00Z,1997,9,14,1997.70159817352,60
10400023,51.2267,1998-02-18T06:00:00Z,1998,2,18,1998.13219178082,60
10400023,59.373596,1999-04-09T11:00:00Z,1999,4,9,1999.26974885845,60
10400023,53.689175,2000-08-07T17:00:00Z,2000,8,7,2000.60029599271,60
10400023,91.030251,2001-09-10T12:00:00Z,2001,9,10,2001.69178082192,60
10400023,81.098793,2002-04-14T20:00:00Z,2002,4,14,2002.28447488584,60
10400023,91.49115,2003-08-14T18:00:00Z,2003,8,14,2003.61849315069,60
10400023,79.928505,2004-09-27T14:00:00Z,2004,9,27,2004.73929872495,60
10400023,69.0131,2005-11-14T12:00:00Z,2005,11,14,2005.8698630137,60
10400023,65.576561,2006-09-04T20:00:00Z,2006,9,4,2006.67625570776,60
10400023,62.864613,2007-07-18T04:00:00Z,2007,7,18,2007.54292237443,30
10400023,42.345249,2008-02-17T11:00:00Z,2008,2,17,2008.12966757741,30
10400023,45.308018,2009-08-14T08:00:00Z,2009,8,14,2009.61735159817,30
10400023,55.749329,2010-06-19T07:30:00Z,2010,6,19,2010.46386986301,15
10400023,57.552097,2011-08-09T16:30:00Z,2011,8,9,2011.60462328767,15
10400023,48.243504,2012-03-13T06:30:00Z,2012,3,13,2012.19746129326,15
10400023,72.102501,2013-11-16T02:00:00Z,2013,11,16,2013.87420091324,15
10400023,56.969501,2014-09-27T19:30:00Z,2014,9,27,2014.73921232877,15
10400023,25.382254,2015-04-22T22:15:00Z,2015,4,22,2015.30664954338,15
10400023,80.750305,2016-11-25T21:30:00Z,2016,11,25,2016.90135473588,15
10400023,62.781891,2017-01-20T08:00:00Z,2017,1,20,2017.05296803653,15
10400023,83.259613,2018-09-26T08:15:00Z,2018,9,26,2018.73518835616,15
10400023,101.193764,2019-09-15T23:30:00Z,2019,9,15,2019.70679223744,15
10400023,99.163208,2020-01-21T00:15:00Z,2020,1,21,2020.05467326958,15
10400023,54.221775,2021-10-14T20:15:00Z,2021,10,14,2021.78587328767,15
10400023,112.106247,2022-01-13T06:00:00Z,2022,1,13,2022.03356164384,15
10400023,36.9151,2023-10-17T09:00:00Z,2023,10,17,2023.79280821918,15
10500001,38.449528,1924-12-21T12:00:00Z,1924,12,21,1924.97131147541,1440
10500001,109.643753,1925-01-17T12:00:00Z,1925,1,17,1925.04520547945,1440
10500001,90.78553,1926-12-12T12:00:00Z,1926,12,12,1926.94657534247,1440
10500001,62.921047,1927-01-01T12:00:00Z,1927,1,1,1927.00136986301,0
10500001,15.712917,1928-04-12T12:00:00Z,1928,4,12,1928.28005464481,1440
10500001,46.756088,1929-03-28T12:00:00Z,1929,3,28,1929.23698630137,1440
10500001,70.239655,1930-11-14T12:00:00Z,1930,11,14,1930.8698630137,1440
10500001,46.756088,1931-12-15T12:00:00Z,1931,12,15,1931.95479452055,1440
10500001,119.915237,1932-01-29T12:00:00Z,1932,1,29,1932.07786885246,1440
10500001,88.145729,1933-12-24T12:00:00Z,1933,12,24,1933.97945205479,1440
10500001,80.514587,1934-11-28T12:00:00Z,1934,11,28,1934.90821917808,1440
10500001,62.216583,1935-01-22T12:00:00Z,1935,1,22,1935.05890410959,1440
10500001,49.752338,1936-12-22T12:00:00Z,1936,12,22,1936.97404371585,1440
10500001,33.325626,1937-09-11T12:00:00Z,1937,9,11,1937.69452054795,1440
